;Título;Subtítulo;Link
205;Facebook e Instagram da Disneylândia foram hackeados, diz Disney;"Conteúdos racistas foram postados por uma pessoa que afirmava ser um ""super hacker para se vingar da Disney"". Publicações foram apagadas pela empresa.";https://g1.globo.com/tecnologia/noticia/2022/07/08/facebook-e-instagram-da-disneylandia-foram-hackeados-diz-disney.ghtml
206;Compra do Twitter por Elon Musk corre perigo, segundo imprensa;As ações da empresa caíram 4% na última hora desta quinta-feira (7) após a publicação de um relatório do Washington Post revelando que o acordo do bilionário para comprar a rede social por US$ 44 bilhões está em risco.;https://g1.globo.com/tecnologia/noticia/2022/07/08/compra-do-twitter-por-elon-musk-corre-perigo-segundo-imprensa.ghtml
207;Perfis da Disneylândia no Instagram e Facebook sofrem ataque hacker ;"Fotos com frases racistas foram publicadas nesta quinta-feira (7); Disney diz que abriu investigação e que 'o conteúdo repreensível' foi removido. ";https://g1.globo.com/tecnologia/noticia/2022/07/07/perfis-da-disneylandia-no-instagram-e-facebook-sofrem-ataque-hacker.ghtml
208;Entenda como é o processo para que um celular com 5G possa ser utilizado no Brasil;Apenas aparelhos homologados pela Anatel podem oferecer a tecnologia, que começou a funcionar em Brasília nesta quarta-feira (6). Veja quais são as etapas até a homologação.;https://g1.globo.com/sp/campinas-regiao/noticia/2022/07/07/entenda-como-e-o-processo-para-que-um-celular-com-5g-possa-ser-utilizado-no-brasil.ghtml
209;Grupo de 92 entidades cobra ações de 'big techs' para combater desinformação nas eleições;Documento defende que plataformas se esforcem para proteger liberdade de expressão dos usuários e equilibrá-la com os demais direitos constitucionais.;https://g1.globo.com/tecnologia/noticia/2022/07/07/grupo-de-92-entidades-cobra-acoes-de-big-techs-para-combater-desinformacao-nas-eleicoes.ghtml
210;"Site diz que Elon Musk se tornou pai de mais 2 crianças em 2021; bilionário já tinha 7 filhos";'Business Insider' afirma que teve acesso a documento judicial onde dono da Tesla pede a inclusão do nome dele ao de gêmeos gerados por uma executiva de outra empresa que ele criou, a Neuralink. ;https://g1.globo.com/tecnologia/noticia/2022/07/06/site-diz-que-elon-musk-se-tornou-pai-de-mais-2-criancas-em-2021-bilionario-ja-tinha-7-filhos.ghtml
211;O que é o 5G;Evolução da conexão atual, o 5G promete mais velocidade para baixar e enviar arquivos, menos tempo de resposta entre diferentes dispositivos e conexões mais estáveis. ;https://g1.globo.com/tecnologia/noticia/2022/07/06/o-que-e-o-5g.ghtml
212;Meta cria inteligência artificial capaz de traduzir 200 idiomas no Facebook, no Instagram e na Wikipédia;Modelo desenvolvido pela companhia agrupa idiomas parecidos para melhorar traduções na internet. Ele também será usado para facilitar interações em idiomas diferentes no metaverso e melhorar detecção de conteúdo prejudicial nas redes sociais.;https://g1.globo.com/tecnologia/noticia/2022/07/06/meta-cria-inteligencia-artificial-capaz-de-traduzir-200-idiomas-no-facebook-no-instagram-e-na-wikipedia.ghtml
213;Usuários relatam primeiras experiências com 5G após chegada em Brasília: 'Muito rápido';Capital federal é primeira capital do país com tecnologia, que começou a funcionar às 5h desta quarta-feira (6), para operadoras TIM, Vivo e Claro. Segundo Anatel, serviço deve estar disponível em 80% da capital, apenas para celulares compatíveis.;https://g1.globo.com/df/distrito-federal/noticia/2022/07/06/usuarios-relatam-primeiras-experiencias-com-5g-apos-chegada-em-brasilia-muito-rapido.ghtml
214;5G no Brasil: guia explica o que vai mudar com a nova tecnologia;Nova geração de internet oferece mais velocidade, mas vai demorar para chegar a todo o país e atingir o ponto em que promoverá uma revolução. Veja perguntas e respostas.;https://g1.globo.com/tecnologia/noticia/2022/07/06/5g-chega-ao-brasil-nesta-quarta-guia-explica-o-que-vai-mudar-com-a-nova-tecnologia.ghtml
215;Celulares com 5G: veja a lista de aparelhos homologados pela Anatel;Tecnologia está funcionando em algumas capitais do país e é suportada em mais de 80 modelos. Apenas os produtos autorizados pelo órgão podem ser utilizados no país.;https://g1.globo.com/tecnologia/noticia/2022/07/05/veja-a-lista-de-celulares-homologados-pela-anatel-para-5g.ghtml
216;Após Brasília, próximas capitais com sinal 5G serão SP, BH, Porto Alegre e João Pessoa, diz Anatel;De acordo com Agência Nacional de Telecomunicações, sinal da tecnologia 5G será ativado em Brasília na próxima quarta-feira (6). Nessas outras quatro capitais, ainda não há data.;https://g1.globo.com/economia/tecnologia/noticia/2022/07/04/apos-brasilia-proximas-capitais-com-sinal-5g-serao-sp-bh-porto-alegre-e-joao-pessoa-diz-anatel.ghtml
217;Como será o wifi do futuro?;Sistema de conexão sem fio surgiu no mercado em 1997 e permite a comunicação entre dispositivos eletrônicos em uma determinada área para acessar a internet.;https://g1.globo.com/tecnologia/noticia/2022/07/04/como-sera-o-wifi-do-futuro.ghtml
218;Instagram desmente boato de que revelará quem visitou perfil dos usuários;Imagem que mostra suposta mudança na tela de notificações deixou alguns usuários em dúvida. Segundo a rede social, os rumores sobre a novo recurso não são verdadeiros.;https://g1.globo.com/tecnologia/noticia/2022/07/04/instagram-desmente-boato-de-que-revelara-quem-visitou-perfil-dos-usuarios.ghtml
219;Criador da Apple, Steve Jobs receberá homenagem póstuma com a mais alta honraria civil dos EUA;Medalha Presidencial da Liberdade será entregue nesta quinta-feira (7) na Casa Branca. Outros 16 americanos, entre eles o ator Denzel Washington e a ginasta Simone Biles, serão homenageados por contribuições extraordinárias.;https://g1.globo.com/tecnologia/noticia/2022/07/04/criador-da-apple-steve-jobs-recebera-homenagem-postuma-com-a-mais-alta-honraria-civil-dos-eua.ghtml
220;Ministério da Justiça abre processo para investigar se TikTok protege usuários contra conteúdos nocivos;Secretaria Nacional do Consumidor, vinculada ao ministério, vai apurar se a plataforma cumpre trechos do Código de Defesa do Consumidor que tratam da vulnerabilidade de usuários. Em junho, órgão determinou que a rede social removesse conteúdos impróprios para menores de idade.;https://g1.globo.com/tecnologia/noticia/2022/07/04/ministerio-da-justica-abre-processo-para-investigar-possiveis-infracoes-do-tiktok.ghtml
221;"Apple retoma 1º lugar em ranking de marcas mais valiosas do mundo; Louis Vuitton lidera entre marcas de luxo";A argentina Mercado Livre é a única empresa latino-americana entre as 100 marcas mais valiosas. ;https://g1.globo.com/economia/noticia/2022/07/04/apple-retoma-1o-lugar-em-ranking-de-marcas-mais-valiosas-do-mundo-louis-vuitton-lidera-entre-marcas-de-luxo.ghtml
222;Elon Musk e quatro filhos se encontram com Papa Francisco no Vaticano: 'Honrado';"Bilionário publicou foto do encontro no Twitter; ele estava sem postar nada nas redes sociais desde o dia 21 de junho.";https://g1.globo.com/tecnologia/noticia/2022/07/04/elon-musk-e-os-quatro-filhos-se-encontram-com-papa-francisco-no-vaticano-honrado.ghtml
223;5G começa a operar na quarta-feira em Brasília, primeira cidade do país com a tecnologia, diz Anatel;Pretensão inicial era que todas as capitais contassem com sinal 5G até o fim de julho, mas prazo foi estendido para setembro. ;https://g1.globo.com/economia/noticia/2022/07/04/5g-sera-ativado-em-brasilia-na-proxima-quarta-feira-diz-conselheiro-da-anatel.ghtml
224;Hacker alega ter roubado da polícia de Xangai registros de 1 bilhão de chineses ;"Internauta se identificou como ""ChinaDan"" e postou no fórum de hackers oferecendo os dados por 10 bitcoins, o equivalente a US$ 200 mil (cerca de R$ 1 milhão). Moradores relataram preocupação nas redes sociais. ";https://g1.globo.com/tecnologia/noticia/2022/07/04/hacker-alega-ter-roubado-da-policia-registros-de-1-bilhao-de-chineses.ghtml
225;Tempestade Bonnie deixa ao menos 3 mortos e destruição na Nicarágua e em El Salvador;Mau tempo causou enchentes, deslizamentos e muito caos nos locais afetados.;https://g1.globo.com/tecnologia/noticia/2022/07/04/tempestade-bonnie-deixa-tres-mortos-e-destruicao-na-nicaragua-e-em-el-salvador.ghtml
226;"Google vai distribuir 500 mil bolsas de estudos para cursos em tecnologia; veja como se candidatar";Na primeira etapa, a empresa vai oferecer 30 mil bolsas para cursos de Suporte de TI, Análise de dados, Gerenciamento de Projetos e Design UX com 200 horas de aulas cada um. Inscrições podem ser feitas até 13 de julho pelo site do CIEE.;https://g1.globo.com/tecnologia/noticia/2022/07/01/google-vai-distribuir-bolsas-de-estudos-para-cursos-em-tecnologia-veja-como-se-candidatar.ghtml
227;TikTok remove 20 milhões de contas no 1º trimestre por suspeita de serem de menores de 13 anos;Foi o maior número desde que a rede social passou a divulgar o relatório de aplicação das diretrizes da comunidade. Conteúdos prejudiciais para menores motivaram a maior parte das remoções de vídeos.;https://g1.globo.com/tecnologia/noticia/2022/06/30/tiktok-remove-20-milhoes-de-contas-no-1o-trimestre-por-suspeita-de-serem-de-menores-de-13-anos.ghtml
228;Defesa Civil usará WhatsApp para enviar alertas de desastres;Canal estará disponível em até 60 dias, mas população já pode enviar mensagens para se cadastrar. Serviço enviará avisos sobre perigo em regiões de interesse dos usuários e dicas para se proteger.;https://g1.globo.com/tecnologia/noticia/2022/06/29/defesa-civil-usara-whatsapp-para-enviar-alertas-de-desastres.ghtml
229;YouTube suspende por sete dias canal da Alesp após deputado exibir vídeo com desinformação sobre Covid;Punição foi aplicada depois de deputado Douglas Garcia (Republicanos) exibir documentário que critica lockdown e uso de máscara durante evento. Plataforma afirma que caso está sob análise. Alesp diz ter solicitado 'reconsideração da medida'. ;https://g1.globo.com/sp/sao-paulo/noticia/2022/06/29/youtube-suspende-por-sete-dias-canal-da-alesp-apos-divulgacao-de-informacoes-medicas-incorretas-sobre-covid.ghtml
230;Ex-chefe de segurança da Uber acusado de encobrir ataque hacker deve enfrentar acusações, diz juiz;Joseph Sullivan foi indiciado em setembro de 2020 e acredita-se que seja o primeiro executivo de segurança da informação acusado criminalmente por ocultação de um ataque hacker. ;https://g1.globo.com/tecnologia/noticia/2022/06/29/ex-chefe-de-seguranca-da-uber-acusado-de-encobrir-ataque-hacker-deve-enfrentar-acusacoes-diz-juiz.ghtml
231;Usuários reclamam de instabilidade no Instagram nesta quarta;Relatos apontam que fotos estão aparecendo borradas antes de serem compartilhadas nos stories.;https://g1.globo.com/tecnologia/noticia/2022/06/29/usuarios-reclamam-de-instabilidade-no-instagram-nesta-quarta.ghtml
232;Anatel propõe padronizar entrada de carregadores nos celulares;Seguindo União Europeia, agência brasileira quer adotar conector USB-C como padrão. Proposta está em consulta pública até 26 de agosto.;https://g1.globo.com/economia/tecnologia/noticia/2022/06/28/anatel-propoe-padronizar-entrada-de-carregadores-nos-celulares.ghtml
233;Airbnb proíbe festas em todos os imóveis alugados pela plataforma;Política foi criada com caráter temporário em 2020, mas será adotada de forma permanente. Regra impede encontros que possam incomodar vizinhos.;https://g1.globo.com/tecnologia/noticia/2022/06/28/airbnb-proibe-festas-em-todas-as-propriedades-listadas-na-plataforma.ghtml
234;Brasil registra mais de 3 casos de 'stalking' por hora, mostra Anuário;Tipificado no ano passado, crime de perseguição foi mapeado pela primeira vez pelo Anuário Brasileiro de Segurança Pública. Foram 27,7 mil casos em 22 estados brasileiros, segundo o levantamento.;https://g1.globo.com/sp/sao-paulo/noticia/2022/06/28/brasil-registra-mais-de-3-casos-de-stalking-por-hora-mostra-anuario.ghtml
235;Usuários reclamam de instabilidade no sinal da operadora Claro ;"De acordo com internautas, instabilidade afetou ligações e o acesso à internet; principais reclamações foram registradas em cidades do estado de São Paulo.";https://g1.globo.com/tecnologia/noticia/2022/06/27/usuarios-reclamam-de-instabilidade-no-sinal-da-operadora-claro.ghtml
236;Ministério da Justiça questiona Uber e 99 por cancelamentos de viagens;Secretaria Nacional do Consumidor, vinculada ao ministério, quer mais detalhes sobre a política dos aplicativos para cancelamentos e o funcionamento dos canais de reclamações. ;https://g1.globo.com/tecnologia/noticia/2022/06/27/ministerio-da-justica-questiona-uber-e-99-por-cancelamentos-de-viagens.ghtml
237;Ataque cibernético força siderúrgica do Irã a interromper produção;Presidente afirma que fábrica conseguiu evitar danos estruturais nas linhas de produção. No ano passado, um ataque à distribuição de combustível paralisou postos de gasolina em todo o país;https://g1.globo.com/tecnologia/noticia/2022/06/27/ataque-cibernetico-forca-siderurgica-do-ira-a-interromper-producao.ghtml
238;Ministério da Justiça determina que TikTok retire conteúdos impróprios para menores de idade;Despacho da Secretaria Nacional do Consumidor foi divulgado no Diário Oficial da União desta sexta-feira (24). Após ser notificada, a empresa tem 72 horas para remover os conteúdos sob pena de multa diária de R$ 1 mil. ;https://g1.globo.com/tecnologia/noticia/2022/06/24/ministerio-da-justica-determina-que-tiktok-retire-conteudos-improprios-para-menores-de-idade.ghtml
239;'Acesso não autorizado': entenda o termo usado por empresas em casos de suspeitas de ataque hacker;Fast Shop, McDonald's e Americanas usaram a expressão recentemente, após problemas com seus sistemas. Especialista em segurança diz que acesso não autorizado é o mesmo que invasão. Por outro lado, isso não significa, necessariamente, um ataque cibernético bem-sucedido.;https://g1.globo.com/tecnologia/noticia/2022/06/24/acesso-nao-autorizado-entenda-o-termo-usado-por-empresas-em-casos-de-suspeitas-de-ataque-hacker.ghtml
240;Google lança no Brasil relatório que mostra quem paga por anúncios políticos em suas plataformas ;Relatório de Transparência de Anúncios Políticos reúne anúncios que mencionam partidos políticos e candidatos a cargos de nível federal, e era um dos compromissos previstos no acordo da empresa com o TSE.;https://g1.globo.com/tecnologia/noticia/2022/06/23/google-lanca-no-brasil-relatorio-que-mostra-quem-paga-por-anuncios-politicos-em-suas-plataformas.ghtml
